time,subcycling_plastic_strain,trapezoid_plastic_strain,relative_difference_percent
8.972253000000000238e-06,1.151104695360000167e-05,1.110293000000000044e-05,3.675759043783949132e+00
8.972507000000000049e-06,1.151180986800000112e-05,1.110356999999999947e-05,3.676654157176490578e+00
8.972810999999999970e-06,1.151272296240000112e-05,1.110431999999999942e-05,3.677874578542420725e+00
8.972994000000000575e-06,1.151327262120000147e-05,1.110516000000000058e-05,3.674981911111599331e+00
8.973176000000000093e-06,1.151381927640000012e-05,1.110569000000000039e-05,3.674956498875799227e+00
8.973395000000000844e-06,1.151447706480000256e-05,1.110627000000000031e-05,3.675464983293240895e+00
8.973527000000000253e-06,1.151487354000000065e-05,1.110690000000000033e-05,3.673153985360454232e+00
8.973658000000000269e-06,1.151526701160000042e-05,1.110726000000000011e-05,3.673336282755605531e+00
8.973816000000000819e-06,1.151574158040000218e-05,1.110763000000000058e-05,3.674155336466929267e+00
8.974004999999999471e-06,1.151630926079999921e-05,1.110809999999999958e-05,3.674879239473894721e+00
8.974232000000000444e-06,1.151699107800000174e-05,1.110867000000000049e-05,3.675697252686426442e+00
8.974505000000000568e-06,1.151781106080000140e-05,1.110930999999999952e-05,3.677105606018752582e+00
8.974832000000000065e-06,1.151879323799999997e-05,1.111007999999999918e-05,3.678760530977282173e+00
8.975027999999999546e-06,1.151938194359999877e-05,1.111107000000000067e-05,3.674821089238013094e+00
8.975224000000000721e-06,1.151997064920000266e-05,1.111165000000000058e-05,3.674707619480473753e+00
8.975459999999999613e-06,1.152067949879999852e-05,1.111218000000000039e-05,3.676141844354555932e+00
8.975601000000000328e-06,1.152110300640000178e-05,1.111286000000000053e-05,3.673608831569922462e+00
8.975741999999999350e-06,1.152152651399999828e-05,1.111329000000000012e-05,3.673408270638111262e+00
8.975911999999999384e-06,1.152203712599999848e-05,1.111371999999999970e-05,3.673991480800296916e+00
8.976114999999999694e-06,1.152264685679999905e-05,1.111419000000000039e-05,3.675093342834688581e+00
8.976359000000000500e-06,1.152337973520000178e-05,1.111477000000000031e-05,3.676277018777729388e+00
8.976652000000000329e-06,1.152425979000000166e-05,1.111550000000000056e-05,3.677385542710639221e+00
8.977003999999999881e-06,1.152531705720000051e-05,1.111637000000000043e-05,3.678782347115110873e+00
8.977215000000000411e-06,1.152595081680000117e-05,1.111734000000000053e-05,3.675436901273152035e+00
8.977425999999999248e-06,1.152658457639999845e-05,1.111795999999999985e-05,3.675355698347525735e+00
8.977678999999999667e-06,1.152734448719999958e-05,1.111862000000000028e-05,3.676036119590374351e+00
8.977831000000000475e-06,1.152780103440000128e-05,1.111935000000000053e-05,3.673335531303544510e+00
8.977982999999999588e-06,1.152825758159999959e-05,1.111974999999999971e-05,3.673711923379570976e+00
8.978165000000000800e-06,1.152880423680000331e-05,1.112019000000000000e-05,3.674525676269949859e+00
8.978383999999999858e-06,1.152946202519999898e-05,1.112075000000000021e-05,3.675219973473001112e+00
8.978645999999999890e-06,1.153024896840000021e-05,1.112139999999999994e-05,3.676236520581943612e+00
8.978960999999999903e-06,1.153119510240000034e-05,1.112211999999999949e-05,3.678031727764139003e+00
8.979150000000000250e-06,1.153176278280000076e-05,1.112303999999999947e-05,3.674560037543704638e+00
8.979339000000000596e-06,1.153233046320000117e-05,1.112363000000000009e-05,3.674164487671750301e+00
8.979565999999999874e-06,1.153301228040000032e-05,1.112417000000000059e-05,3.675260989359203201e+00
8.979838000000000606e-06,1.153382925960000166e-05,1.112478999999999992e-05,3.676826794932773979e+00
8.980000999999999812e-06,1.153431884640000010e-05,1.112558999999999998e-05,3.673772324883445073e+00
8.980164000000000711e-06,1.153480843320000192e-05,1.112610000000000008e-05,3.673420454606751484e+00
8.980360000000000192e-06,1.153539713880000072e-05,1.112657000000000077e-05,3.674332150878482306e+00
8.980594999999999691e-06,1.153610298479999995e-05,1.112710999999999959e-05,3.675644302968159582e+00
8.980736000000000407e-06,1.153652649240000153e-05,1.112778999999999972e-05,3.673114719095182057e+00
8.980876999999999429e-06,1.153694999999999802e-05,1.112821999999999931e-05,3.672914446335521443e+00
8.981046999999999463e-06,1.153746061199999822e-05,1.112863999999999989e-05,3.673590052333423728e+00
8.981249999999999772e-06,1.153807034279999880e-05,1.112911000000000058e-05,3.674690454133332729e+00
8.981494000000000578e-06,1.153880322120000152e-05,1.112969999999999951e-05,3.675779411844003253e+00
8.981785999999999321e-06,1.153968027239999801e-05,1.113042999999999975e-05,3.676859495994298843e+00
8.982136999999999481e-06,1.154073453599999854e-05,1.113127999999999992e-05,3.678413767329530959e+00
8.982557999999999455e-06,1.154199905159999816e-05,1.113226000000000071e-05,3.680645723330190133e+00
8.982685000000000208e-06,1.154238050880000127e-05,1.113351000000000007e-05,3.672431324892160731e+00
8.982810999999999875e-06,1.154275896239999929e-05,1.113390000000000024e-05,3.672198981488957514e+00
8.982963000000000682e-06,1.154321550960000268e-05,1.113426000000000002e-05,3.672947367853836909e+00
8.983145000000000200e-06,1.154376216480000132e-05,1.113468000000000060e-05,3.673946308290859442e+00
8.983362999999999865e-06,1.154441694960000037e-05,1.113521000000000041e-05,3.674892072982907099e+00
8.983624999999999898e-06,1.154520389279999991e-05,1.113587000000000084e-05,3.675814218377181586e+00
8.983939000000000518e-06,1.154614702320000172e-05,1.113662000000000079e-05,3.677300861482217353e+00
8.984316999999999518e-06,1.154728238399999916e-05,1.113751000000000037e-05,3.679210020911306334e+00
8.984542999999999403e-06,1.154796119759999830e-05,1.113863999999999980e-05,3.674786128288539011e+00
8.984768999999999289e-06,1.154864001119999744e-05,1.113930999999999923e-05,3.674644221230922270e+00
8.984904999999999655e-06,1.154904850079999895e-05,1.113993000000000025e-05,3.672541037510995920e+00
8.985041000000000021e-06,1.154945699040000047e-05,1.114032000000000043e-05,3.672578439398509254e+00
8.985203999999999227e-06,1.154994657719999721e-05,1.114073999999999932e-05,3.673064600735659546e+00
8.985400000000000402e-06,1.155053528280000109e-05,1.114122999999999972e-05,3.673789005343228720e+00
8.985634000000000508e-06,1.155123812520000201e-05,1.114177999999999923e-05,3.674979448526203285e+00
8.985916000000000246e-06,1.155208514040000008e-05,1.114245000000000036e-05,3.676347126529620812e+00
8.986084999999999193e-06,1.155259274879999688e-05,1.114330000000000053e-05,3.672994075363638533e+00
8.986253999999999835e-06,1.155310035719999877e-05,1.114378999999999923e-05,3.672990582198691456e+00
8.986457000000000144e-06,1.155371008800000104e-05,1.114425999999999992e-05,3.674089513345894176e+00
8.986699999999999864e-06,1.155443996279999867e-05,1.114483999999999984e-05,3.675243097253965363e+00
8.986992000000000301e-06,1.155531701400000024e-05,1.114558000000000078e-05,3.676228729236158621e+00
8.987167000000000685e-06,1.155584264400000219e-05,1.114643999999999996e-05,3.672945299126916030e+00
8.987343000000000461e-06,1.155637127760000077e-05,1.114691999999999966e-05,3.673223433917181868e+00
8.987552999999999905e-06,1.155700203359999973e-05,1.114742000000000075e-05,3.674231648219937529e+00
8.987804999999999238e-06,1.155775894079999746e-05,1.114805999999999978e-05,3.675069391445665801e+00
8.988107999999999767e-06,1.155866903159999915e-05,1.114880999999999973e-05,3.676258108264464308e+00
8.988289999999999285e-06,1.155921568679999779e-05,1.114964000000000020e-05,3.673443149733960578e+00
8.988470999999999411e-06,1.155975933839999812e-05,1.115017000000000001e-05,3.673390974307998214e+00
8.988689000000000769e-06,1.156041412320000225e-05,1.115073999999999922e-05,3.673963550401166511e+00
8.988820000000000786e-06,1.156080759480000201e-05,1.115137999999999995e-05,3.671541950861705761e+00
8.988951000000000802e-06,1.156120106640000178e-05,1.115173000000000072e-05,3.671816537882472531e+00
8.989108000000000265e-06,1.156167263160000015e-05,1.115209999999999949e-05,3.672605442921070384e+00
8.989295999999999525e-06,1.156223730839999886e-05,1.115257999999999919e-05,3.673206633801324283e+00
8.989521999999999411e-06,1.156291612199999800e-05,1.115313999999999940e-05,3.674087494642751750e+00
8.989793000000000751e-06,1.156373009760000272e-05,1.115378000000000013e-05,3.675436467278380359e+00
8.990118999999999162e-06,1.156470927119999789e-05,1.115454999999999978e-05,3.677057982616942056e+00
8.990313999999999250e-06,1.156529497319999837e-05,1.115553000000000058e-05,3.673200405538757707e+00
8.990508999999999339e-06,1.156588067519999716e-05,1.115611000000000049e-05,3.673060548883048337e+00
8.990744000000000532e-06,1.156658652120000148e-05,1.115664000000000030e-05,3.674462214430161744e+00
8.991024999999999183e-06,1.156743053279999784e-05,1.115732000000000044e-05,3.675708259689579371e+00
8.991361999999999380e-06,1.156844274599999821e-05,1.115817999999999961e-05,3.676789100014506317e+00
8.991564999999999690e-06,1.156905247679999879e-05,1.115916000000000041e-05,3.673148129429082420e+00
8.991767000000000607e-06,1.156965920400000104e-05,1.115969999999999922e-05,3.673568321729095310e+00
8.991888999999999316e-06,1.157002564319999732e-05,1.116030000000000053e-05,3.671278040912849594e+00
8.992010000000000327e-06,1.157038907880000037e-05,1.116068000000000001e-05,3.671004623374206410e+00
8.992155999999999698e-06,1.157082760439999861e-05,1.116103999999999978e-05,3.671589783747740476e+00
8.992331000000000082e-06,1.157135323440000056e-05,1.116144999999999967e-05,3.672490889624564048e+00
8.992540999999999526e-06,1.157198399039999783e-05,1.116195000000000076e-05,3.673497824304866377e+00
8.992793000000000553e-06,1.157274089760000064e-05,1.116257000000000009e-05,3.674520272661228937e+00
8.993094999999999995e-06,1.157364798479999893e-05,1.116332000000000004e-05,3.675680575312710641e+00
8.993457999999999639e-06,1.157473829159999790e-05,1.116417000000000021e-05,3.677553204582137969e+00
8.993674999999999912e-06,1.157539007279999863e-05,1.116522000000000082e-05,3.673640759429709135e+00
8.993892999999999576e-06,1.157604485759999768e-05,1.116589000000000026e-05,3.673284060652553418e+00
8.994154000000000217e-06,1.157682879720000059e-05,1.116652000000000028e-05,3.674455400608249267e+00
8.994468000000000837e-06,1.157777192760000240e-05,1.116723999999999983e-05,3.676216572761063617e+00
8.994656000000000098e-06,1.157833660439999942e-05,1.116817000000000051e-05,3.672639334823869284e+00
8.994843999999999358e-06,1.157890128119999813e-05,1.116875000000000043e-05,3.672311415332939699e+00
8.995068999999999851e-06,1.157957709119999895e-05,1.116928999999999924e-05,3.673349793943927910e+00
8.995339999999999497e-06,1.158039106679999859e-05,1.116991000000000026e-05,3.674882490548252889e+00
8.995503000000000396e-06,1.158088065360000041e-05,1.117071999999999933e-05,3.671747690390602337e+00
8.995665000000000209e-06,1.158136723680000052e-05,1.117122000000000042e-05,3.671463249313862587e+00
8.995860000000000298e-06,1.158195293880000101e-05,1.117168000000000041e-05,3.672437259212585126e+00
8.996094000000000405e-06,1.158265578120000023e-05,1.117221999999999923e-05,3.673717320281922660e+00
8.996375000000000750e-06,1.158349979280000168e-05,1.117291000000000006e-05,3.674868881965410949e+00
8.996711999999999253e-06,1.158451200599999697e-05,1.117376000000000023e-05,3.676041064064350383e+00
8.996914000000000170e-06,1.158511873320000092e-05,1.117471000000000062e-05,3.672656679233736288e+00
8.997115999999999393e-06,1.158572546039999809e-05,1.117527999999999984e-05,3.672798000586994238e+00
8.997237000000000404e-06,1.158608889600000114e-05,1.117589999999999916e-05,3.670298553136677633e+00
8.997357999999999720e-06,1.158645233159999910e-05,1.117626999999999964e-05,3.670118309597025785e+00
8.997504000000000786e-06,1.158689085720000243e-05,1.117660000000000070e-05,3.670980953062664476e+00
8.997678999999999476e-06,1.158741648719999760e-05,1.117701000000000058e-05,3.671880826804279518e+00
8.997887999999999527e-06,1.158804423959999824e-05,1.117752999999999969e-05,3.672674012952759082e+00
8.998140000000000554e-06,1.158880114680000106e-05,1.117815999999999972e-05,3.673602335268070451e+00
8.998441000000000604e-06,1.158970523040000103e-05,1.117887999999999926e-05,3.675012437739753945e+00
8.998804000000000248e-06,1.159079553720000000e-05,1.117972999999999943e-05,3.676882511473896109e+00
8.999021000000000521e-06,1.159144731840000073e-05,1.118081999999999945e-05,3.672604678368861286e+00
8.999238000000000793e-06,1.159209909960000146e-05,1.118146999999999918e-05,3.672407112839387366e+00
8.999498999999999739e-06,1.159288303919999929e-05,1.118205999999999980e-05,3.673947726984111206e+00
8.999654999999999810e-06,1.159335160079999934e-05,1.118280999999999975e-05,3.671184619965819351e+00
8.999811999999999274e-06,1.159382316599999771e-05,1.118330000000000014e-05,3.670858923573520727e+00
8.999999000000000836e-06,1.159438483920000149e-05,1.118377000000000084e-05,3.671524353594544987e+00
9.000225000000000721e-06,1.159506365280000232e-05,1.118428999999999994e-05,3.672773620855703580e+00
9.000494999999999281e-06,1.159587462479999686e-05,1.118493000000000067e-05,3.674092057795588673e+00
9.000657000000000788e-06,1.159636120800000206e-05,1.118575000000000043e-05,3.670841990925969522e+00
9.000819000000000601e-06,1.159684779120000048e-05,1.118623000000000013e-05,3.670743326393256289e+00
9.001014000000000690e-06,1.159743349320000096e-05,1.118667999999999942e-05,3.671808733243478340e+00
9.001248000000000796e-06,1.159813633560000188e-05,1.118723000000000063e-05,3.672994437407662627e+00
9.001528000000000055e-06,1.159897734359999993e-05,1.118793999999999948e-05,3.673932319980268701e+00
9.001695999999999610e-06,1.159948194839999841e-05,1.118878000000000064e-05,3.670658895786651943e+00
9.001863999999999165e-06,1.159998655319999690e-05,1.118924000000000063e-05,3.670906631728305225e+00
9.002066000000000083e-06,1.160059328039999916e-05,1.118970999999999963e-05,3.671974344285951375e+00
9.002308000000000410e-06,1.160132015160000017e-05,1.119031999999999995e-05,3.672818575340117242e+00
9.002598999999999760e-06,1.160219419919999833e-05,1.119105000000000020e-05,3.673866162692492221e+00
9.002773000000000752e-06,1.160271682560000197e-05,1.119185999999999926e-05,3.671032568313066680e+00
9.002947999999999442e-06,1.160324245559999715e-05,1.119236000000000036e-05,3.671097566554299529e+00
9.003156999999999493e-06,1.160387020799999779e-05,1.119289999999999917e-05,3.671704455503029596e+00
9.003407999999999434e-06,1.160462411159999720e-05,1.119352000000000019e-05,3.672697342748277638e+00
9.003708999999999484e-06,1.160552819519999718e-05,1.119420999999999933e-05,3.674383410709624265e+00
9.003889999999999610e-06,1.160607184679999750e-05,1.119507999999999921e-05,3.671182758854767858e+00
9.004070999999999736e-06,1.160661549839999783e-05,1.119565000000000012e-05,3.670760504302990501e+00
9.004288000000000008e-06,1.160726727959999856e-05,1.119619000000000063e-05,3.671581847039019131e+00
9.004547999999999562e-06,1.160804821559999808e-05,1.119677999999999955e-05,3.673093653711143158e+00
9.004703999999999633e-06,1.160851677719999812e-05,1.119752999999999950e-05,3.670334236211009404e+00
9.004859999999999704e-06,1.160898533879999817e-05,1.119801999999999989e-05,3.669982182564402784e+00
9.005048000000000658e-06,1.160955001560000196e-05,1.119849000000000059e-05,3.670673596172353115e+00
9.005272999999999457e-06,1.161022582559999770e-05,1.119900999999999969e-05,3.671894440669291271e+00
9.005542999999999711e-06,1.161103679759999902e-05,1.119963999999999972e-05,3.673303763335243666e+00
9.005704999999999524e-06,1.161152338079999744e-05,1.120047000000000018e-05,3.669965463949256268e+00
9.005865999999999945e-06,1.161200696039999924e-05,1.120094999999999988e-05,3.669840151058609834e+00
9.005877000000000036e-06,1.161203999999999936e-05,1.120097482051282056e-05,3.669905397290758486e+00
9.006061000000000033e-06,1.161266760559999994e-05,1.120139000000000017e-05,3.671665798619633492e+00
9.006294000000000747e-06,1.161346234530000208e-05,1.120193999999999968e-05,3.673670322283483003e+00
